,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
14,Ubuntu,,"Ubuntu is a free, Debian derived Linux-based operating system, available with both community and professional support.",Server,1496530800000,1518822000000,no,http://ubuntu.com,
15,Mobile Optimized,,Microsoft invented the MobileOptimized META tag to control the layout width for mobile markup rendered in Internet Explorer Mobile.,mobile,1496530800000,1636358400000,no,http://msdn.microsoft.com/en-us/library/bb159711.aspx,
16,YouTube,"['Live Stream / Webcast', 'Online Video Platform', 'Social Video Platform']",Embedded videos from YouTube.,media,1496530800000,1636095600000,no,http://youtube.com,
17,Google Analytics,"['Application Performance', 'Audience Measurement', 'Visitor Count Tracking']",Google Analytics offers a host of compelling features and benefits for everyone from senior executives and advertising and marketing professionals to site owners and content developers.,analytics,1496530800000,1636268400000,no,http://google.com/analytics,
18,Varnish,,Varnish is a web accelerator / reverse proxy caching server.,Web Server,1496530800000,1636358400000,no,http://varnish-software.com/,
19,Google Universal Analytics,,"The analytics.js JavaScript snippet is a new way to measure how users interact with your website. It is similar to the previous Google tracking code, ga.js, but offers more flexibility for developers to customize their implementations.",analytics,1496530800000,1636268400000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/,Google Analytics
20,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1496530800000,1633158000000,no,http://www.php.net,
21,jsDelivr,,"A free CDN where Javascript developers can host their files. Encompasses MaxCDN, and BootstrapCDN.",cdn,1496530800000,1636358400000,no,http://www.jsdelivr.com/,
22,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1496530800000,1636358400000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
23,jQuery,['JavaScript Library'],"JQuery is a fast, concise, JavaScript Library that simplifies how you traverse HTML documents, handle events, perform animations, and add Ajax interactions to your web pages. jQuery is designed to change the way that you write JavaScript.",javascript,1498431600000,1636268400000,no,http://jquery.com,jQuery
24,Fizzy UI Utils,,UI utilities & helpers,javascript,1498431600000,1636268400000,no,https://github.com/metafizzy/fizzy-ui-utils,
25,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1498431600000,1636268400000,no,http://www.doubleclick.com,
26,jQuery Masonry,['UI'],Masonry is a layout plugin for jQuery. Think of it as the flip side of CSS floats.,javascript,1498431600000,1636268400000,no,http://desandro.com/resources/jquery-masonry/,jQuery
27,CKEditor,,Web-based HTML text editor with powerful formatting capabilities. Previously known as FCKeditor.,widgets,1498431600000,1636268400000,no,http://www.fckeditor.net,
28,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1498431600000,1636268400000,no,http://trends.builtwith.com/ssl,
29,Picturefill,['Compatibility'],Responsive image polyfill.,javascript,1508799600000,1636268400000,no,http://scottjehl.github.io/picturefill/,
30,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1511218800000,1636268400000,no,http://google.com/tagmanager,
31,AppNexus,"['Ad Exchange', 'Demand-side Platform']","Provides access to the major exchanges and aggregators, as well as cloud infrastructure scalable to billions of ad impressions a day with a layer of real-time decisioning on top.",ads,1511823600000,1619247600000,no,http://www.appnexus.com/,
32,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1511823600000,1617778800000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
33,AppNexus Segment Pixel,,An AppNexus Segment Pixel.,ads,1511823600000,1619247600000,no,http://appnexus.com,AppNexus
34,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1511823600000,1617778800000,no,http://developers.facebook.com/docs/reference/javascript/,
35,Facebook for Websites,,Allows a user to make a website more sociable and connected with integrations from the hugely popular Facebook website.,javascript,1511823600000,1617778800000,no,http://developers.facebook.com/,
36,Media Innovation Group,,"Provides marketing communicators with a single access point to every digital audience, and the technology platform to engage with users.",ads,1511823600000,1529449200000,no,http://www.themig.com,
37,Texthelp,['Translation'],Language assistance program.,widgets,1518217200000,1636358400000,yes,http://texthelp.com,
38,jQuery UI,"['jQuery Plugin', 'UI']","jQuery UI provides abstractions for low-level interaction and animation, advanced effects and high-level, themeable widgets, built on top of the jQuery JavaScript Library, that you can use to build highly interactive web applications.",javascript,1518217200000,1633244400000,no,http://jqueryui.com/,jQuery
39,Google Font API,['Fonts'],The Google Font API helps you add web fonts to any web page.,widgets,1518217200000,1633244400000,no,https://fonts.google.com,
40,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1518217200000,1581030000000,no,https://google.com,
41,jQuery 1.11.2,,jQuery version 1.11.2,javascript,1518217200000,1518217200000,no,https://blog.jquery.com/.../jquery-1-11-2-and-2-1-3-released-safari-fail-safe-edition/,jQuery
42,Drupal Version 8.x,,Version 8.x of Drupal,cms,1519858800000,1524524400000,no,http://drupal.org,Drupal
43,Content Delivery Network,,This page contains links that give the impression that some of the site contents are stored on a content delivery network.,CDN,1519858800000,1636358400000,no,http://en.wikipedia.org/wiki/Content_Delivery_Network,
44,imagesLoaded,,jQuery plugin for seeing if the images are loaded.,javascript,1519858800000,1632898800000,no,https://github.com/desandro/imagesloaded,
45,Underscore.js,,Underscore is a utility-belt library for JavaScript that provides functional programming support.,javascript,1519858800000,1636268400000,no,http://documentcloud.github.com/underscore/,
46,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1520290800000,1616137200000,no,https://www.facebook.com/facebookmedia/get-started/signal,
47,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1520290800000,1617778800000,no,https://www.facebook.com/business/help/952192354843755,
48,Linode,"['VPS Hosting', 'US hosting']",VPS hosting company specializing in Linux hosting.,hosting,1520636400000,1531782000000,no,http://linode.com,
49,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1526598000000,1636358400000,no,http://apple.com,
50,Cloudflare DNS,,DNS services provided by Cloudflare.,ns,1534806000000,1636268400000,no,http://cloudflare.com,
51,Cloudflare Hosting,"['US hosting', 'Cloud Hosting', 'Cloud PaaS']",Supercharged web hosting service.,hosting,1534806000000,1636268400000,no,http://cloudflare.com,
52,Comodo SSL,['Root Authority'],Certificate provided by Comodo.,ssl,1534806000000,1576450800000,no,http://comodo.com,
53,Comodo PositiveSSL,,Comodo Positive SSL certificate.,ssl,1534806000000,1576450800000,no,http://www.positivessl.com/ssl-certificate-positivessl.php,
54,Cloudflare SSL,,SSL solutions from Cloudflare,ssl,1534806000000,1636358400000,no,http://cloudflare.com,
55,IPv6,,The website has an IPv6 record.,Server,1534806000000,1636268400000,no,http://en.wikipedia.org/wiki/IPv6,
56,Cloudflare,,Automatically optimizes the delivery of your web pages so your visitors get the fastest page load times and best performance.,cdn,1535842800000,1636358400000,no,http://www.cloudflare.com/,
57,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1540076400000,1630479600000,no,https://en.wikipedia.org/wiki/Japanese_yen,
58,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1540076400000,1597705200000,no,https://en.wikipedia.org/wiki/Pound_sign,
59,Ungapped,['Marketing Platform'],"Integrated platform with tools for email campaigns, newsletters, surveys and SMS marketing.",mx,1549839600000,1636268400000,yes,https://ungapped.com,
60,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1555542000000,1611302400000,no,https://support.google.com/adwords/answer/7548399,
61,Varnish 5.x,,Varnish version 5.x,Web Server,1561935600000,1620975600000,no,https://varnish-cache.org/,Varnish
62,BidTheatre,,Digital marketing ad solution.,ads,1563577200000,1581030000000,no,http://bidtheatre.com,
63,WebEx Panel,,WebEx system.,widgets,1574290800000,1589410800000,no,http://webex.com,
64,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1576450800000,1617778800000,no,http://www.facebook.com/help/?page=994,
65,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1585350000000,1614758400000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
66,jQuery 3.4.1,,jQuery version 3.4.1,javascript,1589410800000,1611043200000,no,https://blog.jquery.com/2019/05/01/jquery-3-4-1-triggering-focus-events-in-ie-and-finding-root-elements-in-ios-10/,jQuery
67,Sendgrid,['Transactional Email'],SendGrid's cloud-based email infrastructure provides businesses with email delivery management.,mx,1600383600000,1636268400000,yes,http://sendgrid.com/,
68,Microsoft Azure DNS,,This domain is verified with Microsoft Azure.,mx,1603090800000,1636268400000,no,http://windowsazure.com,
69,Google Remarketing,['Retargeting / Remarketing'],Google code specifically for remarketing/retargeting based advertising.,ads,1620543600000,1636268400000,no,http://www.google.com.au/ads/innovations/remarketing.html,
70,Visa,['Payment Acceptance'],The website accepts payments with Visa.,payment,1620543600000,1636358400000,no,http://visa.com,
71,React,['JavaScript Library'],A JavaScript library for building user interfaces from Facebook.,javascript,1625209200000,1633158000000,no,https://reactjs.org/,
72,lodash,['JavaScript Library'],Lo-dash is an alternative and a drop-in replacement for Underscore.js.,javascript,1625209200000,1633158000000,no,http://lodash.com/,
73,Lorem Ipsum,,This website contains the phrase 'lorem ipsum' which means it may have placeholder text.,widgets,1627714800000,1636358400000,no,https://en.wikipedia.org/wiki/Lorem_ipsum,
74,Varnish 6.x,,Varnish version 6.x,Web Server,1633935600000,1636358400000,no,https://varnish-cache.org/,Varnish
75,SendinBlue,['Marketing Platform'],"Marketing campaigns, Transactional Emails, and SMS messages all in one platform.",mx,1636268400000,1636268400000,yes,http://www.sendinblue.com,
76,DMARC,['DMARC'],A technical specification created by a group of organizations that want to help reduce the potential for email-based abuse,mx,1636268400000,1636268400000,no,http://www.dmarc.org,
