,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
22,reCAPTCHA,['CAPTCHA'],Anti-bot CAPTCHA widget from Google.,widgets,1400540400000,1633935600000,no,https://www.google.com/recaptcha/intro/index.html,
23,Comodo PositiveSSL,,Comodo Positive SSL certificate.,ssl,1400713200000,1477868400000,no,http://www.positivessl.com/ssl-certificate-positivessl.php,
24,Comodo SSL,['Root Authority'],Certificate provided by Comodo.,ssl,1400713200000,1477868400000,no,http://comodo.com,
25,Incapsula,['US hosting'],Security performance and CDN optimizer tools,hosting,1401318000000,1636444800000,no,http://incapsula.com,
26,CKEditor,,Web-based HTML text editor with powerful formatting capabilities. Previously known as FCKeditor.,widgets,1404774000000,1634626800000,no,http://www.fckeditor.net,
27,Google Font API,['Fonts'],The Google Font API helps you add web fonts to any web page.,widgets,1418857200000,1636444800000,no,https://fonts.google.com,
28,RoyalSlider,"['jQuery Plugin', 'Slider', 'UI']",Touch enabled image gallery slider plugin.,javascript,1418857200000,1447196400000,maybe,http://dimsemenov.com/plugins/royal-slider/,
29,OpenCMS,,"OpenCms from Alkacon Software is a professional, easy to use website content management system.",cms,1418857200000,1471647600000,no,http://www.opencms.org,
30,Storify,,Storify helps its users tell stories by curating social media.,widgets,1422399600000,1434841200000,no,http://storify.com/,
31,GeoTrust SSL,['Root Authority'],Certificate provided by GeoTrust.,ssl,1434927600000,1634626800000,no,http://geotrust.com,
32,RapidSSL,,RapidSSL certificate provider.,ssl,1434927600000,1634626800000,no,http://rapidssl.com,
33,Microsoft Azure DNS,,This domain is verified with Microsoft Azure.,mx,1442876400000,1606118400000,no,http://windowsazure.com,
34,LESS,['Framework'],"LESS extends CSS with dynamic behavior such as variables, mixins, operations and functions.",javascript,1450306800000,1478732400000,no,http://lesscss.org/,
35,jQuery Masonry,['UI'],Masonry is a layout plugin for jQuery. Think of it as the flip side of CSS floats.,javascript,1450306800000,1633417200000,no,http://desandro.com/resources/jquery-masonry/,jQuery
36,Fancybox,,"FancyBox is a tool for displaying images, html content and multi-media in a Mac-style ""lightbox"" that floats overtop of web page. ",javascript,1449788400000,1636444800000,no,http://fancybox.net/,
37,Modernizr,['Compatibility'],Modernizr allows you to target specific browser functionality in your stylesheet.,javascript,1449788400000,1634626800000,no,http://www.modernizr.com,
38,YouTube,"['Live Stream / Webcast', 'Online Video Platform', 'Social Video Platform']",Embedded videos from YouTube.,media,1449788400000,1633417200000,no,http://youtube.com,
39,html5shiv,['Compatibility'],HTML5 IE enabling script shim.,javascript,1450306800000,1634626800000,no,https://github.com/afarkas/html5shiv,
40,Slick JS,['Animation'],Fully responsive carousel library.,javascript,1450306800000,1634626800000,no,http://kenwheeler.github.io/slick,
41,yepnope,,yepnope is an asynchronous conditional resource loader that allows you to load only the scripts that your users need.,javascript,1450306800000,1633417200000,no,http://yepnopejs.com/,
42,Varnish,,Varnish is a web accelerator / reverse proxy caching server.,Web Server,1449788400000,1555023600000,no,http://varnish-software.com/,
43,Google Universal Analytics,,"The analytics.js JavaScript snippet is a new way to measure how users interact with your website. It is similar to the previous Google tracking code, ga.js, but offers more flexibility for developers to customize their implementations.",analytics,1450306800000,1636444800000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/,Google Analytics
44,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1449788400000,1636444800000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
45,RequireJS,,RequireJS is a JavaScript file and module loader.,javascript,1449788400000,1633158000000,no,http://requirejs.org/,
46,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1450911600000,1630220400000,no,http://www.doubleclick.com,
47,Instagram Badges,['Social Sharing'],Official badge link from Instagram.,widgets,1454540400000,1475708400000,no,http://instagram.com,
48,WhatsApp,,WhatsApp protocol links and SMS API.,widgets,1455145200000,1614672000000,no,https://www.whatsapp.com,
49,Pinterest,,Content from the social image sharing website Pinterest.,widgets,1455145200000,1478646000000,no,http://pinterest.com,
50,Dedicated Hosting,,This website is on an IP address not shared with other domains - it is more likely this website is not using shared hosting for this reason.,hosting,1458601200000,1482879600000,no,https://en.wikipedia.org/wiki/Dedicated_hosting_service,
51,Instansive,,Instagram embedded image widget. Known as lightwidget.,widgets,1465340400000,1475708400000,no,http://instansive.com,
52,GlobalSign,['Root Authority'],Certificate provided by GlobalSign.,ssl,1528153200000,1636444800000,no,http://globalsign.com,
53,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1551567600000,1636444800000,no,http://apple.com,
54,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1551567600000,1633417200000,no,http://developers.facebook.com/docs/reference/javascript/,
55,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1551567600000,1626246000000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
56,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1551567600000,1626246000000,no,http://www.facebook.com/help/?page=994,
57,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1551567600000,1626246000000,no,https://www.facebook.com/business/help/952192354843755,
58,Adform,,"Adform provide media planning, buying, optimization, and reporting for all online display advertising.",ads,1551567600000,1636444800000,no,http://www.adform.com,
59,Twitter Platform,,The page embeds the Twitter platform in one method or another.,javascript,1551567600000,1636444800000,no,http://twitter.com/about/resources,
60,Incapsula CDN,['Edge Delivery Network'],Global CDN and optimizer.,cdns,1551567600000,1583276400000,yes,http://www.incapsula.com,
61,Imperva,,Secure website data provider.,hosting,1558911600000,1636358400000,maybe,https://imperva.com,
62,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1560380400000,1633158000000,no,http://www.php.net,
63,SPF,,The Sender Policy Framework is an open standard specifying a technical method to prevent sender address forgery.,mx,1572649200000,1636444800000,no,http://www.openspf.org/,
64,Slick,,Standalone CSS Selector Parser and Engine from MooTools.,javascript,1591052400000,1633417200000,no,https://github.com/mootools/slick,
65,Microsoft Exchange Online,['Business Email Hosting'],A rich hosted Exchange environment for every user without having to manage a server.,mx,1600383600000,1636444800000,no,http://www.microsoft.com/exchange/en-us/exchange-online-hosted-email.aspx,
66,Office 365 Mail,['Business Email Hosting'],Email sent from this domain has records showing Office 365 usage.,mx,1600383600000,1636444800000,no,https://products.office.com/en-us/business/office,
67,Hotjar,"['Audience Measurement', 'Conversion Optimization', 'Feedback Forms and Surveys']","A heatmap, survey, feedback and funnel application.",analytics,1612252800000,1636444800000,yes,http://hotjar.com,
68,jQuery Validate,['jQuery Plugin'],JQuery Form Validation Plugin.,javascript,1620457200000,1636444800000,no,http://jqueryvalidation.org,jQuery
69,Content Delivery Network,,This page contains links that give the impression that some of the site contents are stored on a content delivery network.,CDN,1620457200000,1636444800000,no,http://en.wikipedia.org/wiki/Content_Delivery_Network,
70,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1620457200000,1636444800000,no,http://cdnjs.com,
71,jQuery CDN,,The jQuery Amazon S3 Content Delivery Network,cdn,1620457200000,1636444800000,no,http://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/,
72,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1620457200000,1634022000000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
73,jQuery 1.11.1,,jQuery version 1.11.1,javascript,1620457200000,1636444800000,no,http://blog.jquery.com/2014/05/01/jquery-1-11-1-and-2-1-1-released/,jQuery
74,Cloudflare JS,,Loads content from Cloudflare CDN.,cdn,1620457200000,1636444800000,no,https://cloudflare.com,
75,BootstrapCDN,,"Bootstrap CDN system - encompasses MaxCDN, NetDNA and Stackpath - donated to jsDelivr.",cdn,1620457200000,1636444800000,no,http://www.bootstrapcdn.com/,
76,Rich Audience,,Create ad platform.,ads,1620457200000,1636444800000,no,http://richaudience.com/,
77,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1620457200000,1630220400000,no,https://www.facebook.com/facebookmedia/get-started/signal,
78,Facebook CDN,,This page has content that links to the Facebook content delivery network.,cdn,1620457200000,1620457200000,no,http://www.facebook.com,
79,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1620457200000,1633935600000,no,https://google.com,
80,Twitter CDN,,"This page contains content sourced from the Twitter CDN, either by the use of Widgets or linking to image content on twimg.com currently hosted by Akamai and Amazon.",cdn,1620457200000,1630220400000,no,http://twitter.com,
81,VideoJS,['Video Players'],"VideoJS is an HTML5 Video Player, built with Javascript and CSS, with a fallback to a Flash video player for when the browser doesn't support HTML5 video. Owned by Brightcove.",media,1620457200000,1633417200000,no,http://videojs.com,
82,Zencoder CDN,,"This page has content hosted on the Zencoder CDN, owned by Brightcove.",cdn,1620457200000,1620457200000,no,http://zencoder.com,
83,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1625209200000,1636444800000,no,http://google.com/tagmanager,
84,CryptoJS,,CryptoJS is a growing collection of standard and secure cryptographic algorithms implemented in JavaScript using best practices and patterns. ,javascript,1630220400000,1630220400000,no,https://code.google.com/p/crypto-js/,
85,Google Analytics 4,,Google Analytics 4 formerly known as App + Web is a new version of Google Analytics that was released in October 2020.,analytics,1630220400000,1633417200000,no,https://support.google.com/analytics/answer/10089681?hl=en,Google Analytics
86,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1630220400000,1636444800000,no,https://support.google.com/adwords/answer/7548399,
87,jsDelivr,,"A free CDN where Javascript developers can host their files. Encompasses MaxCDN, and BootstrapCDN.",cdn,1630220400000,1636444800000,no,http://www.jsdelivr.com/,
88,Incapsula Blocking,,The site is blocking content due to an Incapsula Blocking rule.,widgets,1627714800000,1636358400000,no,https://incapsula.com,
89,Sectigo SSL,,SSL from Sectigo formerly Comodo.,ssl,1629702000000,1634540400000,no,https://sectigo.com,
90,Sectigo Domain SSL,,SSL registration with Sectigo (formerly Comodo CA).,ssl,1629702000000,1634540400000,no,https://sectigo.com,Sectigo SSL
91,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1629702000000,1634626800000,no,https://letsencrypt.org,
92,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1632553200000,1636444800000,no,http://trends.builtwith.com/ssl,
93,Twitter Timeline,,"Add your tweets, favourites or searches as a timeline to the website.",widgets,1632553200000,1636444800000,no,http://twitter.com/settings/widgets,
94,Google Cloud,['Cloud Hosting'],Website hosted on Google Cloud Platform - includes Google Compute Engine.,hosting,1633244400000,1634626800000,no,https://cloud.google.com,
95,Google Project Shield,,DDoS prevention for human rights and election websites.,hosting,1633244400000,1634626800000,no,https://projectshield.withgoogle.com,
96,Google,"['Cloud PaaS', 'US hosting']",Site hosted on Google infrastructure.,hosting,1633244400000,1634626800000,no,http://google.com,
97,Google Cloud Global Multi-Region,,Google Cloud IPs tagged as 'Global' by Google.,hosting,1633244400000,1634626800000,no,https://cloud.google.com,Google Cloud
98,Euro,['Currency'],The website uses the € symbol on its website - meaning it may accept payment in Euros.,payment,1634022000000,1634022000000,no,https://en.wikipedia.org/wiki/Euro,
99,Cart Functionality,['Non Platform'],The site has a link to a shopping cart which is not categorized under any of the cart technologies we track (custom implementation or not tracked yet).,shop,1634886000000,1634886000000,no,http://builtwith.com/ecommerce,
