,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
18,Cascading Style Sheets,,Cascading Style Sheets (CSS) is a stylesheet language used to describe the presentation of a document written in a markup language. Its most common application is to style web pages written in HTML ,docinfo,1636515101437,1636515101437,no,http://en.wikipedia.org/wiki/Cascading_Style_Sheets,
19,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1636515101437,1636515101437,no,http://cdnjs.com,
20,Cloudflare JS,,Loads content from Cloudflare CDN.,cdn,1636515101437,1636515101437,no,https://cloudflare.com,
21,Cookie Consent by Osano,['Privacy Compliance'],Popular solution for the EU cookie law. Previously Insites Cookie Consent and Silktide Cookie Consent.,widgets,1636515101437,1636515101437,no,https://cookieconsent.osano.com,
22,Silktide Cookie Consent,,"A free, open source solution to the EU cookie law. Now known as Cookie Consent by Insites.",widgets,1636515101437,1636515101437,no,http://silktide.com/cookieconsent,
23,Pinterest Domain Verify,,A verified website linked to a Pinterest user profile.,docinfo,1636515101437,1636515101437,no,http://pinterest.com,
24,WordPress,"['Open Source', 'Blog']","WordPress is a state-of-the-art semantic personal publishing platform with a focus on aesthetics, web standards, and usability.",cms,1636515101437,1636515101437,no,http://wordpress.org,
25,html5shiv,['Compatibility'],HTML5 IE enabling script shim.,javascript,1636515101437,1636515101437,no,https://github.com/afarkas/html5shiv,
26,Javascript,,JavaScript is a scripting language most often used for client-side web development.,docinfo,1636515101437,1636515101437,no,http://en.wikipedia.org/wiki/JavaScript,
27,ReadSpeaker,,Online text to speech application.,widgets,1636515101437,1636515101437,maybe,http://readspeaker.com,
28,IFrame,,The page shows content with an iframe; an embedded frame that loads another webpage.,docinfo,1636515101437,1636515101437,no,http://www.w3schools.com/tags/tag_iframe.asp,
29,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1636515101437,1636515101437,no,http://google.com/tagmanager,
30,HTML 5 Specific Tags,,This page contains tags that are specific to an HTML 5 implementation.,docinfo,1636515101437,1636515101437,no,http://dev.w3.org/html5/html-author/,
31,SEO_H1,,SEO H1,seo_headers,1636515101437,1636515101437,no,,
32,SEO_H2,,SEO H2,seo_headers,1636515101437,1636515101437,no,,
33,jQuery,['JavaScript Library'],"JQuery is a fast, concise, JavaScript Library that simplifies how you traverse HTML documents, handle events, perform animations, and add Ajax interactions to your web pages. jQuery is designed to change the way that you write JavaScript.",javascript,1636515101437,1636515101437,no,http://jquery.com,jQuery
34,jQuery CDN,,The jQuery Amazon S3 Content Delivery Network,cdn,1636515101437,1636515101437,no,http://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/,
35,WebPower,,Email marketing software and text message marketing.,mx,1636515101437,1636515101437,yes,https://webpower-group.com/,
36,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1636515101437,1636515101437,no,http://www.php.net,
37,Strict Transport Security,,The HTTP Strict-Transport-Security (HSTS) header instructs the browser to only use https.,docinfo,1636515101437,1636515101437,no,http://en.wikipedia.org/wiki/HTTP_Strict_Transport_Security,
38,HSTS,,Forces browsers to only communicate with the site using HTTPS.,docinfo,1636515101437,1636515101437,no,http://en.wikipedia.org/wiki/HTTP_Strict_Transport_Security,
39,X-XSS-Protection,,"X-XSS-Protection is a HTTP header set by Internet Explorer 8+. This header lets domains toggle on and off the ""XSS Filter"" of IE8, which prevents some categories of XSS attacks.",docinfo,1636515101437,1636515101437,no,http://blogs.msdn.com/b/ieinternals/archive/2011/01/31/controlling-the-internet-explorer-xss-filter-with-the-x-xss-protection-http-header.aspx,
