,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
41,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1434582000000,1557615600000,no,https://google.com,
42,Nine Internet Solutions,"['Dedicated Hosting', 'Swiss hosting']","Switzerland based colocation, co-location and dedicated services.",hosting,1437519600000,1636268400000,no,http://nine.ch,
43,Mollom,['Comment System'],"Mollom is a web service that helps you identify content quality and, more importantly, helps you stop spam on your blog.",widgets,1442964061671,1636358400000,maybe,http://mollom.com/,
44,Tynt Tracer,,"Tynt Tracer, monitors and watches what is being copied from your website, such as your copyrighted content.",analytics,1443049200000,1447282800000,no,http://tynt.com,
45,Comodo PositiveSSL Wildcard,['Wildcard'],Wildcard certificate from Comodo.,ssl,1452466800000,1456959600000,no,http://www.positivessl.com/ssl-certificate-positivessl_wildcard.php,
46,MailChimp SPF,['Campaign Management'],This site has an SPF record for MailChimp managed email sending.,mx,1455750000000,1636268400000,maybe,http://mailchimp.com,
47,Cloudflare Hosting,"['US hosting', 'Cloud Hosting', 'Cloud PaaS']",Supercharged web hosting service.,hosting,1458601200000,1636268400000,no,http://cloudflare.com,
48,Cloudflare DNS,,DNS services provided by Cloudflare.,ns,1458601200000,1636268400000,no,http://cloudflare.com,
49,Cloudflare SSL,,SSL solutions from Cloudflare,ssl,1462834800000,1636358400000,no,http://cloudflare.com,
50,DKIM,,DomainKeys Identified Mail provides a method for validating a domain name identity that is associated with a message through cryptographic authentication.,mx,1464822000000,1636268400000,no,http://www.dkim.org/,
51,Mandrill,['Transactional Email'],Mandrill is an email infrastructure service. Detailed analytics offer insight to measure email performance.,mx,1464822000000,1496271600000,yes,http://mandrill.com/,
52,Cloudflare,,Automatically optimizes the delivery of your web pages so your visitors get the fastest page load times and best performance.,cdn,1464822000000,1636358400000,no,http://www.cloudflare.com/,
53,IPv6,,The website has an IPv6 record.,Server,1481324400000,1636268400000,no,http://en.wikipedia.org/wiki/IPv6,
54,Copyright Year 2016,,Webpage has a copyright year of 2016 with no detectable mention of the current year.,copyright,1487199600000,1508799600000,no,https://en.wikipedia.org/wiki/Copyright,
55,Social Share Privacy,['jQuery Plugin'],Per default only a gray mock up image of a like-button is embedded. Only if a user clicks this button the real like-button is loaded and information sent to the social network,javascript,1488322800000,1636268400000,no,http://panzi.github.io/SocialSharePrivacy/,
56,SMTP2GO,['Transactional Email'],Transactional email hosting provider.,mx,1490050800000,1636268400000,yes,http://smtp2go.com,
57,German,,Website content is written in German.,language,1496962800000,1636358400000,no,http://de.wikipedia.org,
58,Italian,,Website content is written in Italian.,language,1496962800000,1502233200000,no,http://it.wikipedia.org,
59,MyFonts,['Fonts'],Add fronts my MyFonts to your website.,widgets,1498518000000,1631257200000,no,https://www.myfonts.com,
60,AppRiver,['Secure Email'],"Email and web security services, providing Microsoft 365, secure exchange hosting and spam/virus protection.",mx,1498518000000,1636268400000,yes,http://www.appriver.com/,
61,waitForImages,,A jQuery plugin that lets you attach callbacks to useful image loading events.,javascript,1504825200000,1636358400000,no,https://github.com/alexanderdickson/waitForImages,
62,MailChimp,['Feedback Forms and Surveys'],MailChimp is a widely used Mailng List delivery and support service.,widgets,1509836400000,1636358400000,maybe,http://www.mailchimp.com,
63,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1515193200000,1636268400000,no,http://trends.builtwith.com/ssl,
64,Impressum,,This page has a link to an 'Impressum' page which is required under German law for German websites.,link,1557961200000,1636358400000,no,https://kb.builtwith.com/special-reports/link-tracking/,
65,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1567465200000,1634972400000,no,https://letsencrypt.org,
66,Facebook Domain Verification,,Domain Verification provides a way for you to claim ownership of your domain in Facebook Business Manager.,framework,1589410800000,1636268400000,no,https://developers.facebook.com/docs/sharing/domain-verification/,
67,Dojo Toolkit,['Framework'],"Dojo is an Open Source DHTML toolkit written in JavaScript. It builds on several contributed code bases (nWidgets, Burstlib, f(m)), which is why we refer to it sometimes as a ""unified"" toolkit. ",javascript,1591052400000,1634194800000,no,http://dojotoolkit.org/,
68,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1591052400000,1633158000000,no,http://www.php.net,
