,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
53,Respond,['Compatibility'],"A fast & lightweight polyfill for min/max-width CSS3 Media Queries (for IE 6-8, and more)",javascript,1464303600000,1524524400000,no,https://github.com/scottjehl/Respond,
54,matchMedia,['Compatibility'],matchMedia polyfill for testing media queries in JS.,javascript,1464303600000,1514242800000,no,http://github.com/paulirish/matchMedia.js/,
55,Campaign Monitor Widget,['Feedback Forms and Surveys'],Newsletter and email signup functionality from Australian based Campaign Monitor.,widgets,1467068400000,1512082800000,maybe,http://www.campaignmonitor.com,
56,Font Awesome,['Fonts'],Iconic font and CSS toolkit.,widgets,1467068400000,1636444800000,no,http://fontawesome.io,
57,Drupal 7,,Version 7 of Drupal.,cms,1467068400000,1497135600000,no,http://www.drupal.org/drupal-7.0,Drupal
58,Apple Mobile Web Clips Icon,,"This page contains an icon for iPhone, iPad and iTouch devices.",mobile,1467068400000,1613462400000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
59,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1467068400000,1598338800000,no,https://www.facebook.com/business/help/952192354843755,
60,jQuery Once,['jQuery Plugin'],Filters out all elements that had the same filter applied on them before. ,javascript,1467068400000,1524610800000,no,http://plugins.jquery.com/once/,jQuery
61,Digiweb New Zealand,,Network infrastructure from Digiweb New Zealand based in New Zealand.,hosting,1467068400000,1496271600000,no,http://digiweb.co.nz,
62,Drupal Version 7.4x,,Version 7.4x of Drupal,cms,1474498800000,1476140400000,no,http://drupal.org,Drupal
63,NationBuilder,['Community CMS'],Community Organizing System - both a website and a people database.,cms,1486249200000,1636444800000,yes,http://nationbuilder.com,
64,Google Analytics Classic,,Classic Google Analytics - sites that are using non-universal analytics code.,analytics,1486249200000,1636444800000,no,https://developers.google.com/analytics/devguides/collection/gajs/,Google Analytics
65,Google Plus One Platform,,Google+ API functionality.,widgets,1486249200000,1636444800000,no,https://developers.google.com/+/,
66,jQuery Masonry,['UI'],Masonry is a layout plugin for jQuery. Think of it as the flip side of CSS floats.,javascript,1486249200000,1613462400000,no,http://desandro.com/resources/jquery-masonry/,jQuery
67,jQuery UI,"['jQuery Plugin', 'UI']","jQuery UI provides abstractions for low-level interaction and animation, advanced effects and high-level, themeable widgets, built on top of the jQuery JavaScript Library, that you can use to build highly interactive web applications.",javascript,1486249200000,1636444800000,no,http://jqueryui.com/,jQuery
68,Quantcast Measurement,"['Audience Measurement', 'Mobile']",Provides Quantcast with tracking information about your site which anyone can access and view demographic information.,analytics,1486249200000,1598338800000,no,http://www.quantcast.com,
69,Google Hosted Libraries,,"Google Hosted Libraries is a globally available content distribution network for the most popular, open-source JavaScript libraries.",javascript,1486249200000,1636444800000,no,https://developers.google.com/speed/libraries/,
70,Google API,,The website uses some form of Google APIs to provide interaction with the many API's Google Providers.,javascript,1486249200000,1636444800000,no,http://code.google.com,
71,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1486249200000,1636444800000,no,http://google.com/tagmanager,
72,Google Hosted jQuery UI,,jQuery UI hosted at Google.,javascript,1486249200000,1636444800000,no,https://developers.google.com/speed/libraries/,Google Hosted Libraries
73,Ruby on Rails Token,,Ruby on Rails is an open-source web framework that is optimized for programmer happiness and sustainable productivity. Note that Ruby on Rails has two detection techniques and this is one of them.,framework,1486249200000,1636444800000,no,http://www.rubyonrails.org/,
74,Ruby on Rails,,Ruby on Rails is an open-source web framework that is optimized for programmer happiness and sustainable productivity.,framework,1486249200000,1633158000000,no,http://www.rubyonrails.org/,
75,AddThis,"['Social Sharing', 'Bookmarking']",Widgets that allow visitors to save and promote the site.,widgets,1486249200000,1613462400000,no,http://addthis.com,
76,Apache 2.4,,Apache version 2.4.*,Web Server,1486767600000,1577142000000,no,http://httpd.apache.org/docs/2.4,Apache
77,Rack Cache,,Rack::Cache is a component to enable HTTP caching for Rack-based applications such as Rails.,Web Server,1486767600000,1636444800000,no,http://rtomayko.github.com/rack-cache/,
78,Akamai Edge,['Edge Delivery Network'],"Akamai's Edge Platform is one of the world's largest distributed computing platforms. It is a network of more than 95,000 secure servers equipped with proprietary software and deployed in 71 countries.",cdns,1486767600000,1556838000000,yes,http://www.akamai.com/html/technology/edgeplatform.html,
79,Ubuntu,,"Ubuntu is a free, Debian derived Linux-based operating system, available with both community and professional support.",Server,1486767600000,1556751600000,no,http://ubuntu.com,
80,Phusion Passenger,,"Phusion Passenger - a.k.a. mod_rails or mod_rack - is a web server and application server, designed to be fast, robust and  lightweight. Administration tools allow you to gain insight into web application operations and server performance.",Web Server,1486767600000,1593673200000,no,http://www.modrails.com/,
81,Apache,,Apache has been the most popular web server on the Internet since April 1996.,Web Server,1486767600000,1612166400000,no,http://httpd.apache.org/,
82,CloudFront,,"Amazon CloudFront is a web service for content delivery. It integrates with other Amazon Web Services to give developers and businesses an easy way to distribute content to end users with low latency, high data transfer speeds, and no commitments.",cdn,1486767600000,1636444800000,no,http://aws.amazon.com/cloudfront/,
83,AJAX Libraries API,,"The AJAX Libraries API is a content distribution network and loading architecture for the most popular, open source JavaScript libraries.",cdn,1486767600000,1636444800000,no,http://code.google.com/apis/ajaxlibs/documentation/,
84,New Relic,['Application Performance'],New Relic is a dashboard used to keep an eye on application health and availability while monitoring real user experience.,analytics,1488841200000,1543791600000,no,http://newrelic.com/,
85,GeoTrust SSL,['Root Authority'],Certificate provided by GeoTrust.,ssl,1488582000000,1520031600000,no,http://geotrust.com,
86,RapidSSL,,RapidSSL certificate provider.,ssl,1488582000000,1520031600000,no,http://rapidssl.com,
87,Akamai Hosted,['US hosting'],Data network CDN provider.,hosting,1490050800000,1611734400000,no,http://akamai.com,
88,Fizzy UI Utils,,UI utilities & helpers,javascript,1494630000000,1598338800000,no,https://github.com/metafizzy/fizzy-ui-utils,
89,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1494630000000,1636268400000,no,http://www.doubleclick.com,
90,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1494630000000,1598338800000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
91,Google Maps API,,Google Maps has a wide array of APIs that let you embed the functionality of Google Maps.,mapping,1498950000000,1615017600000,no,https://developers.google.com/maps/,
92,Google Maps,['Maps'],Google maps embedded into the webpage.,mapping,1498950000000,1632985200000,no,http://www.google.com/apis/maps/,
93,Microsoft Exchange Online,['Business Email Hosting'],A rich hosted Exchange environment for every user without having to manage a server.,mx,1499295600000,1636444800000,no,http://www.microsoft.com/exchange/en-us/exchange-online-hosted-email.aspx,
94,Office 365 Mail,['Business Email Hosting'],Email sent from this domain has records showing Office 365 usage.,mx,1499295600000,1636444800000,no,https://products.office.com/en-us/business/office,
95,MyFonts,['Fonts'],Add fronts my MyFonts to your website.,widgets,1501110000000,1592002800000,no,https://www.myfonts.com,
96,TinyMCE,,TinyMCE editor.,widgets,1505775600000,1599030000000,no,https://github.com/tinymce/tinymce-dist,
97,Google Custom Search,['Site Search'],"Have a website or collection of sites you'd like to search over? With Custom Search Engine, you can harness the power of Google to create a search engine tailored to your needs.",widgets,1507071600000,1546815600000,no,http://google.com/coop/cse/,
98,Google Remarketing,['Retargeting / Remarketing'],Google code specifically for remarketing/retargeting based advertising.,ads,1510095600000,1613462400000,no,http://www.google.com.au/ads/innovations/remarketing.html,
99,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1510095600000,1598338800000,no,https://www.facebook.com/facebookmedia/get-started/signal,
100,NProgress,,Simple slim progress bars.,javascript,1510614000000,1611648000000,no,http://ricostacruz.com/nprogress/,
101,Google Conversion Tracking,"['Conversion Optimization', 'Conversion Tracking']","This free tool in AdWords can show you what happens after customers click your ad (for example, whether they purchased your product, called from a mobile phone or downloaded your app).",analytics,1511996400000,1598338800000,no,https://support.google.com/adwords/answer/1722054,
102,DoubleClick Bid Manager,['Demand-side Platform'],Programmatic buying platform.,ads,1511996400000,1562281200000,no,https://www.doubleclickbygoogle.com/solutions/digital-marketing/bid-manager/,
103,AppNexus,"['Ad Exchange', 'Demand-side Platform']","Provides access to the major exchanges and aggregators, as well as cloud infrastructure scalable to billions of ad impressions a day with a layer of real-time decisioning on top.",ads,1511996400000,1622012400000,no,http://www.appnexus.com/,
104,Rubicon Project,,Advertising optimization service.,ads,1511996400000,1622012400000,no,http://rubiconproject.com,
105,TurboLinks,,Turbolinks is a recompilation speed up tool for Ruby on Rails.,widgets,1514156400000,1636268400000,no,https://github.com/rails/turbolinks,
106,Web Drive,,Web Drive provides web hosting services and is based in New Zealand.,hosting,1520982000000,1592002800000,no,http://webdrive.co.nz,
107,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1522796400000,1636444800000,no,http://apple.com,
108,Google Analytics Anonymize IP,,Tell Google Analytics to anonymize the information sent by the tracker objects by removing the last octet of the IP address prior to its storage.,analytics,1527202800000,1636444800000,no,http://code.google.com/apis/analytics/docs/gaJS/gaJSApi_gat.html,Google Analytics
109,Webshim Polyfill,,"Webshim is a polyfill library that enables you to reliably use HTML5 features across browsers, even if native support is lacking. ",javascript,1529017200000,1594681200000,no,http://afarkas.github.io/webshim/demos/index.html,
110,Tiny MCE,,TinyMCE is a platform independent web based Javascript HTML WYSIWYG editor control released as Open Source under LGPL by Moxiecode Systems AB.,widgets,1529017200000,1598338800000,no,http://tinymce.moxiecode.com/,
111,Sendgrid,['Transactional Email'],SendGrid's cloud-based email infrastructure provides businesses with email delivery management.,mx,1531868400000,1636444800000,yes,http://sendgrid.com/,
112,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1532818800000,1592002800000,no,http://www.facebook.com/help/?page=994,
113,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1537311600000,1607846400000,no,http://www.php.net,
114,Phusion Passenger Enterprise,,Enterprise addition of the app server.,framework,1544310000000,1556751600000,yes,https://www.phusionpassenger.com/enterprise,
115,Google Adsense,['Contextual Advertising'],A contextual advertising solution for delivering Google AdWords ads that are relevant to site content pages.,ads,1546815600000,1546815600000,no,http://google.com/adsense,
116,Google AdSense Custom Search Ads,,"Monetize search results in your site, mobile site or mobile application just like Google.",ads,1546815600000,1546815600000,no,https://developers.google.com/custom-search-ads/,Google Adsense
117,Turn,"['Ad Analytics', 'Audience Targeting', 'Data Management Platform', 'Demand-side Platform', 'Multi-Channel', 'Ad Network', 'Digital Video Ads']","Provides performance-based CPA, CPC, and CPM pricing, automatic and blended targeting, plus market quality control through Smart Marketing technology. Now known as Amobee.",ads,1546815600000,1546815600000,no,http://turn.com,
118,The Trade Desk,['Demand-side Platform'],Data-driven marketing suite that offers marketers a single place to buy all forms of online media.,ads,1546815600000,1636444800000,no,http://www.thetradedesk.com,
119,Dstillery,"['Ad Network', 'Audience Targeting']",Building custom audiences using brand loyalists and their strongest online connections.  Previously known as Media6Degrees.,ads,1546815600000,1546815600000,no,http://media6degrees.com,
120,DemDex,"['Audience Targeting', 'Multi-Channel']","Demdex's turn-key audience management solutions make implementing a dynamic, multi-channel data strategy cost-effective and easy. Now known as Adobe Audience Manager.",ads,1546815600000,1546815600000,no,http://www.demdex.com/,
121,Adobe Audience Manager Sync,,DMP Platform from Adobe Cookie Sync.,ads,1546815600000,1546815600000,no,http://www.adobe.com/au/marketing-cloud/data-management-platform.html,
122,BlueKai,['Ad Exchange'],The BlueKai Data Exchange enables partners to buy and own data to boost ad targeting across any media.,ads,1546815600000,1546815600000,no,http://bluekai.com,
123,BlueKai DMP,['Data Management Platform'],BlueKai sites that specifically call a tags script.,ads,1546815600000,1546815600000,no,http://bluekai.com,BlueKai
124,MediaMath,['Advertiser Tracking'],Tools that enable and empower marketing professionals.,analytics,1546815600000,1546815600000,no,http://mediamath.com,
125,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1553554800000,1616914800000,no,https://support.google.com/adwords/answer/7548399,
126,Taboola,"['Content Curation', 'Digital Video Ads']",Personalized recommendations technology.,ads,1554505200000,1613462400000,no,http://taboola.com,
127,Outbrain,['Content Curation'],Outbrain provides content engagement by linking to other articles.,ads,1566774000000,1613462400000,no,http://outbrain.com,
128,Common Name Invalid,,The Common Name/SAN value of this websites SSL certificate does not correspond to the domain name.,ssl,1571353200000,1592002800000,no,https://www.leaderssl.com/articles/388-common-name-mismatch-error-effective-ways-to-solve-a-problem,
129,Moat,['Advertiser Tracking'],Moat advertising metrics system. Owned by Oracle.,analytics,1574031600000,1592002800000,no,http://moat.com,
130,Freeparking NZ,,NS provider from New Zealand.,ns,1576710000000,1636444800000,no,https://freeparking.co.nz,
131,es6 promise,,A polyfill for ES6-style Promises.,javascript,1588114800000,1636268400000,no,https://github.com/stefanpenner/es6-promise,
132,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1588114800000,1612166400000,no,https://letsencrypt.org,
133,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1592002800000,1636444800000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
134,Robots Disallow,,A robots disallow all directive with no other options.,robots,1594681200000,1633244400000,no,https://robotstxt.org,
135,jQuery Mobile,,"A unified user interface system across all popular mobile device platforms, built on jQuery and jQuery UI foundation.",javascript,1591052400000,1604304000000,no,http://jquerymobile.com,jQuery
136,Google Floodlight Counter,,The Floodlight Counter tag allows you to count the number of times someone visits your site after clicking on an advertisement for it.,ads,1596092400000,1636268400000,no,https://support.google.com/tagmanager/answer/6107168?hl=en,
137,Google Conversion Linker,,Detects the ad click information in your conversion page URLs and stores this information to associate an ad click with a conversion.,analytics,1596092400000,1636268400000,no,https://support.google.com/tagmanager/answer/7549390?hl=en,
138,DoubleClick Floodlight,,Floodlight is feature of DoubleClick ads that allows advertisers to capture and report on the actions of users who visit their website after viewing or clicking on one of the advertiser's ads.,analytics,1597734000000,1622012400000,no,http://www.google.com/support/dfa/partner/bin/static.py?page=guide.cs&guide=28818,
139,Facebook Login,['Login'],A way for users to log into your app using Facebook.,widgets,1598338800000,1632985200000,no,https://developers.facebook.com/docs/facebook-login/,
140,Nationbuilder Link,,Community management platform.,link,1599462000000,1634972400000,no,http://nationbuilder.com,
141,Advertising.com,"['Ad Analytics', 'Ad Exchange', 'Ad Network']","Ad.com network reaches nearly 85% of all Internet users in the U.S., making us the biggest ad network in town - from Verizon Media.",ads,1601881200000,1611648000000,no,http://advertising.com,
142,Yahoo Web Analytics,['Audience Measurement'],Yahoo! Web Analytics is an enterprise site analytics tool that provides real-time insight into visitor behavior on your website.,analytics,1601881200000,1622012400000,no,http://web.analytics.yahoo.com,
143,AOL-Time Warner Online Advertising,,The website uses AOL-Time Warner Advertising Network,ads,1606118400000,1611648000000,no,http://aol.com,
144,Index Exchange,,Index Exchange is the world's fastest growing provider of online media solutions. With a network reach of over half the US digital audience. Previously known as Casale Media.,ads,1606118400000,1622012400000,no,http://casalemedia.com,
145,Ruby,['Live Chat'],Live virtual receptionists and chat specialists.,widgets,1609574400000,1633158000000,yes,https://www.ruby.com/,
146,Cloudflare,,Automatically optimizes the delivery of your web pages so your visitors get the fastest page load times and best performance.,cdn,1612252800000,1636444800000,no,http://www.cloudflare.com/,
147,Cloudflare SSL,,SSL solutions from Cloudflare,ssl,1612598400000,1636444800000,no,http://cloudflare.com,
148,Cloudflare Hosting,"['US hosting', 'Cloud Hosting', 'Cloud PaaS']",Supercharged web hosting service.,hosting,1612684800000,1636268400000,no,http://cloudflare.com,
149,Events Page,,"The website contains a link to an ""Events"" or ""Calendar"" page.",link,1615536000000,1636444800000,no,https://kb.builtwith.com/special-reports/link-tracking/,
150,Members Page,,The website contains a link to a members page or a members portal type or a membership page.,link,1616223600000,1636444800000,no,https://kb.builtwith.com/special-reports/link-tracking/,
151,Copyright Year 2020,,Webpage has a copyright year of 2020 with no detectable mention of the current year.,copyright,1616310000000,1633330800000,no,https://en.wikipedia.org/wiki/Copyright,
152,IponWeb BidSwitch,"['Ad Exchange', 'Fraud Prevention']","BidSwitch facilitates both Supply and Demand technology partners to efficiently and transparently connect, trade and manage multiple RTB partners.",ads,1622012400000,1622012400000,no,http://bidswitch.com,
153,lodash,['JavaScript Library'],Lo-dash is an alternative and a drop-in replacement for Underscore.js.,javascript,1622617200000,1633158000000,no,http://lodash.com/,
154,Dreamscape Networks,['Australian hosting'],Australian internet network provider - includes CrazyDomains.,hosting,1627714800000,1636444800000,no,https://dreamscapenetworks.com,
155,Intersection Observer,,API that can be used to understand the visibility and position of DOM elements relative to a containing element or to the top-level viewport.,javascript,1632553200000,1636268400000,no,https://www.w3.org/TR/intersection-observer/,
156,Cloudflare Bot Manager,,Stop bad bots by using threat intelligence.,widgets,1627714800000,1627714800000,maybe,https://www.cloudflare.com/products/bot-management/,
157,Mandrill,['Transactional Email'],Mandrill is an email infrastructure service. Detailed analytics offer insight to measure email performance.,mx,1634108400000,1636444800000,yes,http://mandrill.com/,
