,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
34,Google Apps for Business,['Business Email Hosting'],"Web-based email, calendar, and documents for teams. Renamed to Google Apps for Work, but now known as G Suite from Google Cloud.",mx,1336226400000,1636444800000,no,http://www.google.com/a,
35,Facebook Like,['Social Sharing'],"Allows users to Like items they find on the web, similar to how you Like items within Facebook.",widgets,1294059600000,1527894000000,no,http://developers.facebook.com/docs/reference/plugins/like,
36,Facebook Domain Insights,['Social Management'],This website contains tracking information that allows admins to see Facebook Insights out of Facebook to this domain.,analytics,1294059600000,1635058800000,no,http://www.facebook.com/insights/,
37,RSS,,"A family of web feed formats used to publish frequently updated content such as blog entries, news headlines or podcasts.",feeds,1294059600000,1615190400000,no,http://en.wikipedia.org/wiki/RSS_(file_format),
38,Google JS Api,,Use the Google Loader API. Also see Google API for more generic calls to Google.,javascript,1294059600000,1462834800000,no,https://developers.google.com/loader/,
39,jQuery,['JavaScript Library'],"JQuery is a fast, concise, JavaScript Library that simplifies how you traverse HTML documents, handle events, perform animations, and add Ajax interactions to your web pages. jQuery is designed to change the way that you write JavaScript.",javascript,1294059600000,1636444800000,no,http://jquery.com,jQuery
40,jQuery UI,"['jQuery Plugin', 'UI']","jQuery UI provides abstractions for low-level interaction and animation, advanced effects and high-level, themeable widgets, built on top of the jQuery JavaScript Library, that you can use to build highly interactive web applications.",javascript,1294059600000,1472425200000,no,http://jqueryui.com/,jQuery
41,jQuery Cookie,['jQuery Plugin'],"A simple, lightweight jQuery plugin for reading, writing and deleting cookies.",javascript,1294059600000,1573426800000,no,https://github.com/carhartl/jquery-cookie,jQuery
42,Twitter Platform,,The page embeds the Twitter platform in one method or another.,javascript,1294059600000,1623481200000,no,http://twitter.com/about/resources,
43,Twitter Anywhere,,Twitter @Anywhere platform is an experimental API from Twitter.,javascript,1294059600000,1380236400000,no,http://platform.twitter.com/js-api.html,
44,ie7-js,,IE7 is a JavaScript library to make Microsoft Internet Explorer behave like a standards-compliant browser.,javascript,1294059600000,1380236400000,no,http://code.google.com/p/ie7-js/,
45,Facebook Like Box,,The use of a fan page Like box Facebook page integration.,widgets,1294059600000,1383690638863,no,http://developers.facebook.com/docs/reference/plugins/like-box,
46,Google Analytics,"['Application Performance', 'Audience Measurement', 'Visitor Count Tracking']",Google Analytics offers a host of compelling features and benefits for everyone from senior executives and advertising and marketing professionals to site owners and content developers.,analytics,1294059600000,1636358400000,no,http://google.com/analytics,
47,Microsoft Personal Web Server,,"Microsoft Personal Web Server (PWS) was personal web server software offered by Microsoft for the Windows operating system.

Large sites reporting using PWS may be purposely misleading.",Web Server,1294059600000,1299070800000,no,http://en.wikipedia.org/wiki/Windows_Personal_Web_Server,
48,Storify,,Storify helps its users tell stories by curating social media.,widgets,1390518000000,1391122800000,no,http://storify.com/,
49,Mixpanel,"['A/B Testing', 'Audience Measurement', 'Mobile', 'Site Optimization']",This is an analytic platform that is particularly optimized funnel/work-flow optimization.,analytics,1391122800000,1623481200000,yes,http://mixpanel.com,
50,Customer.io,['Marketing Automation'],Email people automatically based on what they do (or don't do) in your app.,analytics,1391122800000,1391122800000,yes,http://customer.io/,
51,Amazon,"['Cloud Hosting', 'Cloud PaaS']",This site is hosted on Amazon AWS EC2 Infrastructure.,hosting,1394665200000,1636268400000,no,http://aws.amazon.com,
52,Amazon Route 53,['Enterprise DNS'],Amazon's scalable DNS web service system.,ns,1395270000000,1636444800000,no,http://aws.amazon.com/route53/,
53,SPF,,The Sender Policy Framework is an open standard specifying a technical method to prevent sender address forgery.,mx,1397084400000,1636444800000,no,http://www.openspf.org/,
54,Typography,,Font API program.,widgets,1401318000000,1636444800000,no,http://www.typography.com/,
55,html5shiv,['Compatibility'],HTML5 IE enabling script shim.,javascript,1402873200000,1599634800000,no,https://github.com/afarkas/html5shiv,
56,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1413331200000,1636444800000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
57,Google Universal Analytics,,"The analytics.js JavaScript snippet is a new way to measure how users interact with your website. It is similar to the previous Google tracking code, ga.js, but offers more flexibility for developers to customize their implementations.",analytics,1429352670366,1633935600000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/,Google Analytics
58,Font Awesome,['Fonts'],Iconic font and CSS toolkit.,widgets,1429138800000,1636268400000,no,http://fontawesome.io,
59,OSS CDN,,Open Source Software CDN from MaxCDN.,cdn,1429138800000,1633244400000,no,http://osscdn.com,
60,jQuery Validate,['jQuery Plugin'],JQuery Form Validation Plugin.,javascript,1429138800000,1537830000000,no,http://jqueryvalidation.org,jQuery
61,jQuery Marquee,['jQuery Plugin'],Adds an annoying Marquee feature to text like it was 1995 again.,javascript,1429138800000,1537830000000,no,http://remysharp.com/2008/09/10/the-silky-smooth-marquee/,jQuery
62,jQuery ScrollTo,"['jQuery Plugin', 'UI']",An overloaded scrolling function for jquery.,javascript,1429138800000,1504393200000,no,https://github.com/flesler/jquery.scrollTo,jQuery
63,jQuery Placeholder,['jQuery Plugin'],The jQuery placeholder easily allows you to emulate the placeholder attribute on input fields for all browsers.,javascript,1429138800000,1537830000000,no,https://github.com/mathiasbynens/jquery-placeholder,jQuery
64,Apache 2.4,,Apache version 2.4.*,Web Server,1429138800000,1537830000000,no,http://httpd.apache.org/docs/2.4,Apache
65,Ubuntu,,"Ubuntu is a free, Debian derived Linux-based operating system, available with both community and professional support.",Server,1429138800000,1537830000000,no,http://ubuntu.com,
66,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1429488000000,1636358400000,no,http://www.doubleclick.com,
67,Conversant,,Scalable solutions for advertisers to cost-effectively acquire customers and for publishers to maximize their revenue. ,ads,1431123565696,1573426800000,no,http://fastclick.net,
68,Google Hosted Libraries,,"Google Hosted Libraries is a globally available content distribution network for the most popular, open-source JavaScript libraries.",javascript,1430953200000,1636268400000,no,https://developers.google.com/speed/libraries/,
69,Google Hosted jQuery,,jQuery hoted at Google.,javascript,1430953200000,1636268400000,no,https://developers.google.com/speed/libraries/,Google Hosted Libraries
70,Dotomi,,"Dotomi applies Personalized Media practices to anonymous, user-level marketing programs.",analytics,1431388800000,1533164400000,no,http://www.dotomi.com/,
71,Google Analytics Classic,,Classic Google Analytics - sites that are using non-universal analytics code.,analytics,1443654000000,1586127600000,no,https://developers.google.com/analytics/devguides/collection/gajs/,Google Analytics
72,Adify,['Ad Exchange'],Vertical Ad Network solutions. Adify networks include many sites that are completely out of reach from other networks.,ads,1450306800000,1450306800000,no,http://www.adify.com,
73,AppNexus,"['Ad Exchange', 'Demand-side Platform']","Provides access to the major exchanges and aggregators, as well as cloud infrastructure scalable to billions of ad impressions a day with a layer of real-time decisioning on top.",ads,1450306800000,1532905200000,no,http://www.appnexus.com/,
74,Pubmatic,['Dynamic Creative Optimization'],PubMatic Enables Ad Optimization Across Every Ad Network,ads,1450306800000,1532905200000,no,http://pubmatic.com,
75,Rubicon Project,,Advertising optimization service.,ads,1450306800000,1532905200000,no,http://rubiconproject.com,
76,Index Exchange,,Index Exchange is the world's fastest growing provider of online media solutions. With a network reach of over half the US digital audience. Previously known as Casale Media.,ads,1450306800000,1532905200000,no,http://casalemedia.com,
77,Advertising.com,"['Ad Analytics', 'Ad Exchange', 'Ad Network']","Ad.com network reaches nearly 85% of all Internet users in the U.S., making us the biggest ad network in town - from Verizon Media.",ads,1450306800000,1532905200000,no,http://advertising.com,
78,Dedicated Hosting,,This website is on an IP address not shared with other domains - it is more likely this website is not using shared hosting for this reason.,hosting,1458601200000,1462834800000,no,https://en.wikipedia.org/wiki/Dedicated_hosting_service,
79,Google Analytics Event Tracking,,Events are user interactions with content that can be tracked independently from a web page or a screen load. ,analytics,1462402800000,1595026800000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/events,Google Analytics
80,GoDaddy SSL,['Root Authority'],Certificate provided by GoDaddy.,ssl,1462834800000,1570575600000,no,http://godaddy.com,
81,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1466722800000,1636444800000,no,http://trends.builtwith.com/ssl,
82,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1474412400000,1636182000000,no,http://cdnjs.com,
83,BootstrapCDN,,"Bootstrap CDN system - encompasses MaxCDN, NetDNA and Stackpath - donated to jsDelivr.",cdn,1474412400000,1623481200000,no,http://www.bootstrapcdn.com/,
84,Amazon S3,,Amazon Simple Storage provides unlimited storage to developers and online businesses - saving costs and increase storage reliability.,cdn,1474412400000,1633244400000,no,http://aws.amazon.com/s3,
85,Slick JS,['Animation'],Fully responsive carousel library.,javascript,1477436400000,1477522800000,no,http://kenwheeler.github.io/slick,
86,jQuery Mousewheel,['jQuery Plugin'],Adds mouse wheel support to the web site.,javascript,1477868400000,1540767600000,no,http://plugins.jquery.com/project/mousewheel,jQuery
87,jsDelivr,,"A free CDN where Javascript developers can host their files. Encompasses MaxCDN, and BootstrapCDN.",cdn,1477868400000,1633244400000,no,http://www.jsdelivr.com/,
88,Ionic,,Ionic Framework is a open source mobile SDK for developing native and progressive web apps.,framework,1500332400000,1537830000000,no,http://ionicframework.com,
89,Shopify Unlimited,,Shopify Unlimited Version,shop,1500332400000,1511218800000,no,https://shopify.com,Shopify
90,Pure.css,,"A set of small, responsive CSS modules.",framework,1505775600000,1623481200000,no,http://purecss.io,
91,Amazon S3 CDN,,Amazon S3 is storage for the Internet. It is designed to make web-scale computing easier for developers.,cdns,1519858800000,1636268400000,no,http://aws.amazon.com/s3/,
92,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1526338800000,1636444800000,no,http://apple.com,
93,YouTube,"['Live Stream / Webcast', 'Online Video Platform', 'Social Video Platform']",Embedded videos from YouTube.,media,1528758000000,1636182000000,no,http://youtube.com,
94,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1529708400000,1636444800000,no,http://google.com/tagmanager,
95,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1531868400000,1623481200000,no,https://google.com,
96,Mapbox,['Maps'],Premium map provider.,mapping,1534806000000,1635058800000,maybe,http://www.mapbox.com,
97,Careers,,The website contains a link to a careers / job opportunities / work with us style page.,link,1537138800000,1636444800000,no,https://kb.builtwith.com/special-reports/link-tracking/,
98,Yoast Plugins,['WordPress Plugins'],SEO based plugins from Yoast.,widgets,1537830000000,1636444800000,no,http://yoast.com/wordpress/seo/,
99,Yoast SEO Premium,['WordPress Plugins'],Premium version of the Yoast WordPress Plugin.,widgets,1537830000000,1636444800000,yes,https://yoast.com/wordpress/plugins/seo-premium/,Yoast WordPress SEO Plugin
100,Yoast WordPress SEO Plugin,['WordPress Plugins'],"Functionality that helps you optimize your pages content, images titles, meta descriptions and more.",widgets,1537830000000,1636444800000,no,https://yoast.com/wordpress/plugins/seo/,Yoast Plugins
101,Sitelinks Search Box,['Site Search'],"With Google sitelinks search box, people can reach your content more quickly from search results.",widgets,1537830000000,1636444800000,no,https://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox,
102,WordPress Grid,,Contains content that may be hosted on the WordPress Grid Hosting CDN.,cdn,1537830000000,1627196400000,no,http://vip.wordpress.com/,
103,Google Font API,['Fonts'],The Google Font API helps you add web fonts to any web page.,widgets,1537830000000,1636182000000,no,https://fonts.google.com,
104,WordPress,"['Open Source', 'Blog']","WordPress is a state-of-the-art semantic personal publishing platform with a focus on aesthetics, web standards, and usability.",cms,1537830000000,1636444800000,no,http://wordpress.org,
105,Wordpress Plugins,,Plugins are tools to extend the functionality of WordPress. The website uses various plugins from WordPress to provide additional functionality. Some of them may be listed here.,widgets,1537830000000,1633244400000,no,http://codex.wordpress.org/Plugins,
106,Really Simple Discovery,,"Really Simple Discovery is a way to help client software find the services needed to read, edit, or ""work with"" weblogging software.",feeds,1537830000000,1563663600000,no,http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html,
107,Live Writer Support,,Windows Live Writer Tagging Support Schema,feeds,1537830000000,1633244400000,no,http://windowslivewriter.spaces.live.com,
108,Wordpress 4.9,,WordPress version 4.9.*,cms,1537830000000,1633244400000,no,http://codex.wordpress.org/Version_4.9,WordPress
109,Apple Mobile Web Clips Icon,,"This page contains an icon for iPhone, iPad and iTouch devices.",mobile,1537830000000,1636444800000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
110,Jetpack,['WordPress Plugins'],Provides a WordPress site with features previously only available to WordPress.com users.,widgets,1537830000000,1578956400000,no,https://jetpack.com,
111,nginx,,nginx [engine x] is a HTTP server and mail proxy server written by Igor Sysoev.,Web Server,1537830000000,1636444800000,no,http://nginx.net/,
112,YouTube IFrame Embed,,An HTML5 supported embed for YouTube videos.,media,1538348400000,1563577200000,no,http://apiblog.youtube.com/2010/07/new-way-to-embed-youtube-videos.html,
113,jQuery Migrate,['Compatibility'],APIs and features removed from jQuery core,javascript,1538348400000,1563577200000,no,https://github.com/jquery/jquery-migrate,jQuery
114,Twemoji,,Twitter Emoji for Everyone,widgets,1538348400000,1599634800000,no,https://github.com/twitter/twemoji,
115,WordPress Hosting,['US hosting'],"Wordpress hosted blog, very likely to be a WordPress blog.",hosting,1538348400000,1627023600000,no,http://wordpress.com,
116,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1538348400000,1636444800000,no,https://letsencrypt.org,
117,Facebook Domain Verification,,Domain Verification provides a way for you to claim ownership of your domain in Facebook Business Manager.,framework,1538694000000,1636444800000,no,https://developers.facebook.com/docs/sharing/domain-verification/,
118,Wordpress 5.0,,Wordpress version 5.0.*,cms,1544655600000,1550530800000,no,https://make.wordpress.org/core/5-0/,WordPress
119,Wordpress 5.1,,Wordpress version 5.1.*,cms,1551049200000,1557097200000,no,https://make.wordpress.org/core/5-1/,WordPress
120,Copyright Year 2018,,Webpage has a copyright year of 2018 with no detectable mention of the current year.,copyright,1553209200000,1633244400000,no,https://en.wikipedia.org/wiki/Copyright,
121,Google Consumer Surveys,,Consumer surveys where publishers get paid for visitors answering the survey.,ads,1556838000000,1563663600000,no,http://www.google.com/insights/consumersurveys/,
122,Google AdSense Integrator,,Google Adsense account is linked with Google Analytics account.,ads,1556838000000,1563577200000,no,http://google.com/adsense,Google Adsense
123,WordPress 5.2,,WordPress version 5.2.*,cms,1557270000000,1563663600000,no,http://codex.wordpress.org/Version_5.2,WordPress
124,Google Surveys,['Feedback Forms and Surveys'],Google Website Satisfaction allow you to easily create customer-satisfaction surveys for your website.,widgets,1558393200000,1563663600000,yes,https://surveys.google.com,
125,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1564182000000,1635058800000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
126,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1564182000000,1625814000000,no,http://www.facebook.com/help/?page=994,
127,English HREF LANG,,This webpage has alternate versions available in English via the use of the hreflang tag.,language,1564182000000,1636444800000,no,https://support.google.com/webmasters/answer/189077?hl=en,
128,Spanish HREF LANG,,This webpage has alternate versions available in Spanish via the use of the hreflang tag.,language,1564182000000,1636444800000,no,https://support.google.com/webmasters/answer/189077?hl=en,
129,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1564182000000,1635058800000,no,https://www.facebook.com/business/help/952192354843755,
130,YouTube IFrame API,,The IFrame player API lets you embed a YouTube video player on your website and control the player using JavaScript,media,1564182000000,1633935600000,no,https://developers.google.com/youtube/iframe_api_reference,
131,YouTube IFrame Upload,,Lets users upload videos to YouTube from any webpage.,widgets,1564182000000,1633935600000,no,http://developers.google.com/youtube/youtube_upload_widget,
132,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1564182000000,1633935600000,no,https://www.facebook.com/facebookmedia/get-started/signal,
133,Facebook CDN,,This page has content that links to the Facebook content delivery network.,cdn,1564182000000,1625814000000,no,http://www.facebook.com,
134,Magnific Popup,,Magnific Popup is a responsive lightbox & dialog script.,javascript,1564182000000,1636358400000,no,http://dimsemenov.com/plugins/magnific-popup/,
135,Picturefill,['Compatibility'],Responsive image polyfill.,javascript,1564182000000,1592002800000,no,http://scottjehl.github.io/picturefill/,
136,matchMedia,['Compatibility'],matchMedia polyfill for testing media queries in JS.,javascript,1564182000000,1633935600000,no,http://github.com/paulirish/matchMedia.js/,
137,Foundation,,A responsive front-end framework.,framework,1564182000000,1633935600000,no,http://foundation.zurb.com/,
138,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1566169200000,1628060400000,no,https://support.google.com/adwords/answer/7548399,
139,Google AdWords Conversion,"['Advertiser Tracking', 'Conversion Tracking']",Adwords conversion tracking code.,analytics,1566169200000,1587596400000,no,https://support.google.com/adwords/answer/6095821#get_tag,Google Conversion Tracking
140,Google Conversion Tracking,"['Conversion Optimization', 'Conversion Tracking']","This free tool in AdWords can show you what happens after customers click your ad (for example, whether they purchased your product, called from a mobile phone or downloaded your app).",analytics,1566169200000,1633935600000,no,https://support.google.com/adwords/answer/1722054,
141,Google Remarketing,['Retargeting / Remarketing'],Google code specifically for remarketing/retargeting based advertising.,ads,1566169200000,1636358400000,no,http://www.google.com.au/ads/innovations/remarketing.html,
142,WordPress VIP,['Enterprise'],VIP Enterprise hosting version of WordPress.,cms,1571353200000,1587596400000,yes,https://wpvip.com,
143,DoubleClick Bid Manager,['Demand-side Platform'],Programmatic buying platform.,ads,1576450800000,1625814000000,no,https://www.doubleclickbygoogle.com/solutions/digital-marketing/bid-manager/,
144,Automattic,['Cloud PaaS'],Wordpress hosting platform as a service.,hosting,1581030000000,1627282800000,maybe,https://automattic.com,
145,LiveIntent,,Email based ad system.,ads,1586473200000,1602399600000,no,http://liveintent.com,
146,Google Conversion Linker,,Detects the ad click information in your conversion page URLs and stores this information to associate an ad click with a conversion.,analytics,1587337200000,1587596400000,no,https://support.google.com/tagmanager/answer/7549390?hl=en,
147,core-js,['Framework'],Modular standard library for JavaScript.,javascript,1588201200000,1636358400000,no,https://github.com/zloirock/core-js,
148,DMARC,['DMARC'],A technical specification created by a group of organizations that want to help reduce the potential for email-based abuse,mx,1590015600000,1636268400000,no,http://www.dmarc.org,
149,Dmarcian,['DMARC'],DMARC SaaS platform for compliance.,mx,1590015600000,1636268400000,yes,https://dmarcian.com,
150,Outbrain,['Content Curation'],Outbrain provides content engagement by linking to other articles.,ads,1590966000000,1633935600000,no,http://outbrain.com,
151,Segment,['Customer Data Platform'],"Segment gives you the ability to instrument your web app for analytics once, and then send your data to any number of analytics services. Previously known as Segment.io",analytics,1599030000000,1636444800000,maybe,http://segment.com,
152,Outbrain Pixel,,Outbrain advertising pixel.,ads,1600383600000,1636358400000,no,https://outbrain.com,Outbrain
153,Facebook Login,['Login'],A way for users to log into your app using Facebook.,widgets,1601103600000,1633935600000,no,https://developers.facebook.com/docs/facebook-login/,
154,Retargetly,,DMP advertising platform.,ads,1601103600000,1602399600000,no,http://retargetly.com,
155,DoubleClick Floodlight,,Floodlight is feature of DoubleClick ads that allows advertisers to capture and report on the actions of users who visit their website after viewing or clicking on one of the advertiser's ads.,analytics,1601103600000,1602399600000,no,http://www.google.com/support/dfa/partner/bin/static.py?page=guide.cs&guide=28818,
156,The Trade Desk,['Demand-side Platform'],Data-driven marketing suite that offers marketers a single place to buy all forms of online media.,ads,1601103600000,1602399600000,no,http://www.thetradedesk.com,
157,Consent Management Platform API v 2.0,,IAB Europe Transparency and Consent Framework (TCF) v2 implementation.,ads,1601535600000,1602399600000,no,https://iabeurope.eu/tcf-2-0/,
158,Amazon Virginia Region,['US hosting'],Amazon Hosted EC2 Instances in Virginia,hosting,1605081600000,1636182000000,no,http://aws.amazon.com,Amazon
159,Events Page,,"The website contains a link to an ""Events"" or ""Calendar"" page.",link,1615017600000,1636444800000,no,https://kb.builtwith.com/special-reports/link-tracking/,
160,Lightbox,,"Lightbox JS is a simple, unobtrusive script used to overlay images on the current page. It's a snap to setup and works on all modern browsers.",javascript,1625814000000,1636444800000,no,http://www.huddletogether.com/projects/lightbox/,
161,Varnish,,Varnish is a web accelerator / reverse proxy caching server.,Web Server,1627196400000,1636444800000,no,http://varnish-software.com/,
162,Pantheon,['Cloud Hosting'],Drupal and WordPress hosting company.,hosting,1627196400000,1636444800000,no,http://www.pantheon.io,
163,IPv6,,The website has an IPv6 record.,Server,1627196400000,1636444800000,no,http://en.wikipedia.org/wiki/IPv6,
164,Fastly Hosted,,Hosted at Fastly,hosting,1631257200000,1636444800000,no,http://fastly.net,
165,Fastly Load Balancer,,Hosted on Fastly's Load Balancing system.,hosting,1631257200000,1636444800000,no,https://www.fastly.com/,
166,Java EE,,"Java Platform, Enterprise Edition (Java EE) is the industry standard for developing portable, robust, scalable and secure server-side Java applications.",framework,1630566000000,1633158000000,no,http://java.sun.com/javaee/,
